,HCP_ID,Mean difference from the average map,Hemisphere,Hemi visual area,Visual area,Half
930,137128,20.105072576006354,RH,V3v,V3,ventral
931,140117,22.813672772454186,RH,V3v,V3,ventral
932,144226,13.728915774304845,RH,V3v,V3,ventral
933,145834,13.191230209442653,RH,V3v,V3,ventral
934,146129,18.536470477745148,RH,V3v,V3,ventral
935,146432,20.988288813946408,RH,V3v,V3,ventral
936,146735,23.74802983015112,RH,V3v,V3,ventral
937,146937,22.39865127001552,RH,V3v,V3,ventral
938,148133,12.718358622199792,RH,V3v,V3,ventral
939,150423,16.49623747189533,RH,V3v,V3,ventral
940,155938,16.35438197592871,RH,V3v,V3,ventral
941,156334,21.13430113695139,RH,V3v,V3,ventral
942,157336,18.35913946097835,RH,V3v,V3,ventral
943,158035,16.76832915447537,RH,V3v,V3,ventral
944,158136,18.26161479782008,RH,V3v,V3,ventral
945,159239,26.7006265970179,RH,V3v,V3,ventral
946,162935,16.785977896776124,RH,V3v,V3,ventral
947,164131,13.009536725466678,RH,V3v,V3,ventral
948,164636,17.747575741525537,RH,V3v,V3,ventral
949,165436,15.526309096295813,RH,V3v,V3,ventral
950,167036,16.909160570059782,RH,V3v,V3,ventral
951,167440,18.84833762268047,RH,V3v,V3,ventral
952,169040,23.285210523380037,RH,V3v,V3,ventral
953,169343,42.34429262306252,RH,V3v,V3,ventral
954,169444,11.02955614936861,RH,V3v,V3,ventral
955,169747,22.56582638070375,RH,V3v,V3,ventral
956,171633,18.038036700049215,RH,V3v,V3,ventral
957,172130,22.932938926846944,RH,V3v,V3,ventral
958,173334,19.222968762844072,RH,V3v,V3,ventral
959,175237,19.12403056113276,RH,V3v,V3,ventral
960,176542,22.977877145850552,RH,V3v,V3,ventral
961,177140,18.26872685553548,RH,V3v,V3,ventral
962,177645,28.927525734818673,RH,V3v,V3,ventral
963,177746,15.906982204845061,RH,V3v,V3,ventral
964,178142,13.773500009217285,RH,V3v,V3,ventral
965,178243,23.469442351470928,RH,V3v,V3,ventral
966,178647,33.66177433909309,RH,V3v,V3,ventral
967,180533,12.595843945011724,RH,V3v,V3,ventral
968,181232,21.52797731941764,RH,V3v,V3,ventral
969,181636,28.41031740834826,RH,V3v,V3,ventral
970,182436,22.462318394552785,RH,V3v,V3,ventral
971,182739,10.799050903502238,RH,V3v,V3,ventral
972,185442,18.35337015927909,RH,V3v,V3,ventral
973,186949,18.516125597968593,RH,V3v,V3,ventral
974,187345,12.34982366799264,RH,V3v,V3,ventral
975,191033,24.654259527469794,RH,V3v,V3,ventral
976,191336,17.00367909729986,RH,V3v,V3,ventral
977,191841,20.708429951022243,RH,V3v,V3,ventral
978,192439,12.117652265577831,RH,V3v,V3,ventral
979,192641,10.449578651598921,RH,V3v,V3,ventral
980,193845,13.581133399490337,RH,V3v,V3,ventral
981,195041,32.63316552352815,RH,V3v,V3,ventral
982,196144,40.33233881402242,RH,V3v,V3,ventral
983,197348,23.678869765987045,RH,V3v,V3,ventral
984,198653,20.687911159498714,RH,V3v,V3,ventral
985,199655,28.3296818428704,RH,V3v,V3,ventral
986,200210,23.95001386764648,RH,V3v,V3,ventral
987,200311,16.60885799263411,RH,V3v,V3,ventral
988,200614,18.129178188598672,RH,V3v,V3,ventral
989,201515,13.735005924321884,RH,V3v,V3,ventral
990,203418,34.87851052796579,RH,V3v,V3,ventral
991,204521,20.214160353637215,RH,V3v,V3,ventral
992,205220,33.52644292287125,RH,V3v,V3,ventral
993,209228,20.393778846754433,RH,V3v,V3,ventral
994,212419,20.600410702077774,RH,V3v,V3,ventral
995,214019,41.1914938884395,RH,V3v,V3,ventral
996,214524,20.919782748133194,RH,V3v,V3,ventral
997,221319,30.93892461866185,RH,V3v,V3,ventral
998,233326,17.138082118341664,RH,V3v,V3,ventral
999,239136,13.70295382674187,RH,V3v,V3,ventral
1000,246133,13.812744221943351,RH,V3v,V3,ventral
1001,249947,20.692747962508403,RH,V3v,V3,ventral
1002,251833,22.28027974843895,RH,V3v,V3,ventral
1003,257845,15.265233212898357,RH,V3v,V3,ventral
1004,263436,17.68621334976201,RH,V3v,V3,ventral
1005,283543,20.660741690734778,RH,V3v,V3,ventral
1006,318637,16.112774121945083,RH,V3v,V3,ventral
1007,320826,21.364671639440054,RH,V3v,V3,ventral
1008,330324,17.442007337271416,RH,V3v,V3,ventral
1009,346137,14.512100297893408,RH,V3v,V3,ventral
1010,352738,13.76339358218365,RH,V3v,V3,ventral
1011,360030,16.95804832788151,RH,V3v,V3,ventral
1012,365343,15.228558733452845,RH,V3v,V3,ventral
1013,380036,17.79355105400457,RH,V3v,V3,ventral
1014,381038,15.934231612774031,RH,V3v,V3,ventral
1015,385046,8.935471002119822,RH,V3v,V3,ventral
1016,389357,17.22500670561983,RH,V3v,V3,ventral
1017,393247,16.37305879204402,RH,V3v,V3,ventral
1018,395756,25.940362815312042,RH,V3v,V3,ventral
1019,397760,14.954774479809862,RH,V3v,V3,ventral
1020,401422,17.438938494373932,RH,V3v,V3,ventral
1021,406836,20.822150716423355,RH,V3v,V3,ventral
1022,412528,23.29622625390472,RH,V3v,V3,ventral
1023,429040,13.750534889840736,RH,V3v,V3,ventral
1024,436845,14.397133424487073,RH,V3v,V3,ventral
1025,463040,15.491615023169276,RH,V3v,V3,ventral
1026,467351,14.61270604746398,RH,V3v,V3,ventral
1027,525541,12.953598235611135,RH,V3v,V3,ventral
1028,536647,34.02215824248798,RH,V3v,V3,ventral
1029,541943,29.35563363018508,RH,V3v,V3,ventral
1030,547046,27.1653020862849,RH,V3v,V3,ventral
1031,550439,15.043064860034328,RH,V3v,V3,ventral
1032,552241,16.3384381498313,RH,V3v,V3,ventral
1033,562345,17.653750649263046,RH,V3v,V3,ventral
1034,572045,12.176320714444126,RH,V3v,V3,ventral
1035,573249,20.967807767578915,RH,V3v,V3,ventral
1036,581450,16.263069393582505,RH,V3v,V3,ventral
1037,585256,20.218631562749596,RH,V3v,V3,ventral
1038,601127,23.570652354554806,RH,V3v,V3,ventral
1039,617748,21.15926899867351,RH,V3v,V3,ventral
1040,627549,21.02996853218691,RH,V3v,V3,ventral
1041,638049,15.182084779921352,RH,V3v,V3,ventral
1042,644246,28.349652417271287,RH,V3v,V3,ventral
1043,654552,25.857002833282912,RH,V3v,V3,ventral
1044,671855,18.01898181476705,RH,V3v,V3,ventral
1045,680957,16.623222541094798,RH,V3v,V3,ventral
1046,690152,16.484494913078958,RH,V3v,V3,ventral
1047,706040,37.69699762057448,RH,V3v,V3,ventral
1048,724446,17.749264307707328,RH,V3v,V3,ventral
1049,725751,25.093295346240737,RH,V3v,V3,ventral
1050,732243,17.625794629951407,RH,V3v,V3,ventral
1051,751550,25.485918270923264,RH,V3v,V3,ventral
1052,757764,18.27915294631191,RH,V3v,V3,ventral
1053,765864,15.885963594788809,RH,V3v,V3,ventral
1054,770352,27.176242001463756,RH,V3v,V3,ventral
1055,771354,14.99478223707761,RH,V3v,V3,ventral
1056,782561,16.073550526632086,RH,V3v,V3,ventral
1057,783462,10.820023081172057,RH,V3v,V3,ventral
1058,789373,20.86843749994414,RH,V3v,V3,ventral
1059,814649,20.828456034089154,RH,V3v,V3,ventral
1060,818859,20.647078816539718,RH,V3v,V3,ventral
1061,825048,16.94006387637961,RH,V3v,V3,ventral
1062,826353,15.448096371627969,RH,V3v,V3,ventral
1063,833249,46.14731960445807,RH,V3v,V3,ventral
1064,859671,26.92059162860223,RH,V3v,V3,ventral
1065,861456,12.297853837127022,RH,V3v,V3,ventral
1066,871762,18.20860157303003,RH,V3v,V3,ventral
1067,872764,11.993188112485402,RH,V3v,V3,ventral
1068,878776,14.749946008989152,RH,V3v,V3,ventral
1069,878877,19.00069741444456,RH,V3v,V3,ventral
1070,898176,18.801371966093996,RH,V3v,V3,ventral
1071,899885,13.60267476615951,RH,V3v,V3,ventral
1072,901139,11.639944511317179,RH,V3v,V3,ventral
1073,901442,22.142627989881085,RH,V3v,V3,ventral
1074,905147,21.015618609495988,RH,V3v,V3,ventral
1075,910241,21.663041847413638,RH,V3v,V3,ventral
1076,926862,18.175801545905326,RH,V3v,V3,ventral
1077,927359,15.438602203159613,RH,V3v,V3,ventral
1078,942658,14.256107174352687,RH,V3v,V3,ventral
1079,943862,14.03078436145587,RH,V3v,V3,ventral
1080,951457,22.392310764047355,RH,V3v,V3,ventral
1081,958976,25.79966792139008,RH,V3v,V3,ventral
1082,966975,15.455837457415548,RH,V3v,V3,ventral
1083,971160,14.006855729386455,RH,V3v,V3,ventral
1084,973770,9.266877205183652,RH,V3v,V3,ventral
1085,995174,17.43694342886394,RH,V3v,V3,ventral
